,Time,Open,High,Low,Close,Volume,QuoteAssetVolume,NumberOfTrades,ID_Coin,Pt-1,Pt+1buyHigh,Pt+5c,Pt+10c,Time_human
164,1659312000000,0.53050000,0.599,0.53050000,0.5987,1028144.0,586031.85870000,3013,HIVEUSDT,0.5301,0.6233,0.6951,0.6828,2022-08-01 00:00:00
165,1659314640000,0.70620000,0.7339,0.70620000,0.7319,110620.0,79803.12280000,426,HIVEUSDT,0.7058,0.7552,0.8208,0.8821,2022-08-01 00:44:00
166,1659346440000,0.83350000,0.8495,0.83180000,0.8446,272059.0,229057.31540000,951,HIVEUSDT,0.8335,0.8601,0.9099,0.9394,2022-08-01 09:34:00
167,1657715160000,0.04149800,0.042108,0.04120000,0.041952,896722.51,37329.89520119,509,BTCDOWNUSDT,0.041375,0.042229,0.0445,0.045312,2022-07-13 12:26:00
168,1657630500000,0.09900000,0.1002,0.09900000,0.0999,65457.0,6520.27430000,22,ARDRUSDT,0.0989,0.0999,0.1031,0.1149,2022-07-12 12:55:00
169,1658569500000,0.03604000,0.03701,0.03592000,0.03674,1359254.5,49399.26271500,277,MDTUSDT,0.03607,0.03712,0.03864,0.04304,2022-07-23 09:45:00
170,1658569860000,0.03850000,0.0395,0.03849000,0.03903,1857797.4,72426.59551700,485,MDTUSDT,0.03864,0.03979,0.04189,0.04367,2022-07-23 09:51:00
171,1658572920000,0.04640000,0.04741,0.04630000,0.04699,2674203.4,125702.55212000,526,MDTUSDT,0.04643,0.04791,0.05135,0.05168,2022-07-23 10:42:00
172,1656641400000,0.00795000,0.00818,0.00791000,0.00804,16613580.0,133766.03342000,437,STMXUSDT,0.00795,0.00806,0.00823,0.00962,2022-07-01 02:10:00
173,1659268980000,0.00865000,0.00877,0.00865000,0.00874,2038881.0,17763.98591000,64,STMXUSDT,0.00865,0.00883,0.00944,0.01016,2022-07-31 12:03:00
174,1660230300000,0.00974000,0.0102,0.00970000,0.01014,28522771.0,282561.49041000,964,STMXUSDT,0.00975,0.0106,0.01288,0.01553,2022-08-11 15:05:00
175,1656789420000,0.20470000,0.2126,0.20470000,0.2091,156861.0,32884.00450000,122,PNTUSDT,0.205,0.2101,0.2255,0.2406,2022-07-02 19:17:00
176,1656791400000,0.23070000,0.2357,0.22980000,0.2337,138364.0,32189.35470000,146,PNTUSDT,0.2309,0.25,0.2862,0.3113,2022-07-02 19:50:00
177,1656792420000,0.28180000,0.2887,0.27850000,0.2878,197092.0,55816.86750000,285,PNTUSDT,0.2826,0.2887,0.2996,0.3179,2022-07-02 20:07:00
178,1657136400000,0.23340000,0.2374,0.23250000,0.2367,29830.0,7033.20890000,37,PNTUSDT,0.2334,0.2448,0.2696,0.2861,2022-07-06 19:40:00
179,1655318280000,2.62300000,2.719,2.62300000,2.719,23755.91,63778.28052000,152,ETHUPUSDT,2.62,2.722,2.91,2.966,2022-06-15 18:38:00
180,1655316060000,2.96930000,3.13,2.92870000,3.014,135316.92,406757.61299200,594,ETHDOWNUSDT,2.9605,3.0814,3.25,3.3091,2022-06-15 18:01:00
181,1655043720000,1.28700000,1.3,1.28300000,1.3,11932.04,15363.13815000,47,ADAUPUSDT,1.285,1.306,1.359,1.424,2022-06-12 14:22:00
182,1655318280000,1.18400000,1.227,1.18400000,1.227,21664.35,26073.50301000,120,ADAUPUSDT,1.176,1.229,1.316,1.305,2022-06-15 18:38:00
183,1655179620000,0.00619300,0.006268,0.00618700,0.006256,1541569.74,9618.16982234,143,ADADOWNUSDT,0.006187,0.0063,0.006439,0.006729,2022-06-14 04:07:00
184,1655316060000,0.00585100,0.006012,0.00584500,0.006,21926189.69,130002.25562576,669,ADADOWNUSDT,0.005845,0.006118,0.006604,0.00672,2022-06-15 18:01:00
185,1660890720000,0.00421000,0.004274,0.00421000,0.00426,4142625.22,17603.11997041,103,ADADOWNUSDT,0.0042,0.004265,0.004406,0.004618,2022-08-19 06:32:00
186,1655043660000,0.01364000,0.01381,0.01364000,0.01381,1402287.74,19268.01153090,273,LINKUPUSDT,0.01367,0.01387,0.0144,0.0149,2022-06-12 14:21:00
187,1655315400000,0.01178000,0.01194,0.01178000,0.01192,448212.27,5320.34859670,50,LINKUPUSDT,0.01179,0.01203,0.0126,0.01293,2022-06-15 17:50:00
188,1655317980000,0.01158000,0.01179,0.01151000,0.01178,1527628.21,17830.37322500,148,LINKUPUSDT,0.01159,0.01196,0.01275,0.01425,2022-06-15 18:33:00
189,1655382000000,0.01147000,0.01168,0.01147000,0.01168,670876.06,7748.68180370,67,LINKUPUSDT,0.01146,0.01171,0.01246,0.01259,2022-06-16 12:20:00
190,1655316060000,0.01849900,0.019044,0.01829000,0.018687,1272891.29,23733.59557135,215,LINKDOWNUSDT,0.018499,0.018917,0.019953,0.0203,2022-06-15 18:01:00
191,1657209840000,0.00160300,0.001625,0.00159800,0.001625,11645054.0,18722.11636600,106,VTHOUSDT,0.001603,0.00172,0.001833,0.001953,2022-07-07 16:04:00
192,1658648220000,0.00222300,0.002298,0.00222300,0.00228,29490212.0,66343.58794000,462,VTHOUSDT,0.002223,0.002288,0.002347,0.002465,2022-07-24 07:37:00
193,1660017060000,0.01373000,0.01387,0.01360000,0.01387,3616601.3,49553.32230500,358,DGBUSDT,0.01372,0.0141,0.01459,0.01498,2022-08-09 03:51:00
194,1656018000000,0.81670000,0.8373,0.81630000,0.8317,209276.0,173632.51190000,705,STORJUSDT,0.816,0.836,0.9483,0.9362,2022-06-23 21:00:00
195,1655316060000,0.10862000,0.11221,0.10718000,0.11143,344511.06,38017.29407100,352,BNBDOWNUSDT,0.10725,0.11223,0.11789,0.11986,2022-06-15 18:01:00
196,1660299000000,6.73000000,6.88,6.70000000,6.82,29530.31,200376.12590000,472,BALUSDT,6.73,6.95,10.8,8.15,2022-08-12 10:10:00
197,1661373900000,0.10760000,0.1099,0.10750000,0.1088,1834596.0,199897.66240000,730,BLZUSDT,0.1075,0.111,0.166,0.1536,2022-08-24 20:45:00
198,1661395260000,0.13200000,0.1343,0.13180000,0.1339,832137.0,110978.25520000,508,BLZUSDT,0.1321,0.1363,0.1431,0.1492,2022-08-25 02:41:00
199,1661533020000,0.11810000,0.1216,0.11770000,0.1204,1798639.0,215801.45660000,791,BLZUSDT,0.1181,0.1209,0.1238,0.132,2022-08-26 16:57:00
200,1657870200000,0.02238000,0.02282,0.02238000,0.02272,616351.6,13968.62400200,59,IRISUSDT,0.02237,0.02279,0.02347,0.02602,2022-07-15 07:30:00
201,1656709020000,0.18500000,0.1888,0.18500000,0.1888,319453.0,59663.42020000,99,KMDUSDT,0.185,0.1977,0.2094,0.2187,2022-07-01 20:57:00
202,1656842400000,0.20660000,0.21,0.20660000,0.21,53326.0,11126.50120000,64,KMDUSDT,0.2066,0.2133,0.2226,0.2293,2022-07-03 10:00:00
203,1656842880000,0.21950000,0.223,0.21950000,0.2219,41204.0,9088.92220000,107,KMDUSDT,0.2195,0.2232,0.2356,0.2578,2022-07-03 10:08:00
204,1656847200000,0.24510000,0.2477,0.24440000,0.2473,49685.0,12226.43270000,81,KMDUSDT,0.2442,0.249,0.2634,0.2667,2022-07-03 11:20:00
205,1656848700000,0.26480000,0.2725,0.26380000,0.2719,156362.0,41892.61050000,222,KMDUSDT,0.266,0.2725,0.2811,0.3017,2022-07-03 11:45:00
206,1656867960000,0.22870000,0.2307,0.22800000,0.2307,46181.0,10587.18640000,78,KMDUSDT,0.228,0.231,0.241,0.2473,2022-07-03 17:06:00
207,1657665480000,0.20260000,0.2119,0.20260000,0.2103,449596.0,94117.99620000,225,KMDUSDT,0.203,0.2168,0.2267,0.2485,2022-07-12 22:38:00
208,1657694400000,0.25000000,0.2556,0.25000000,0.2545,135444.0,34445.93750000,129,KMDUSDT,0.2489,0.2566,0.2772,0.2727,2022-07-13 06:40:00
209,1657696740000,0.28770000,0.295,0.28280000,0.2935,268737.0,77586.94110000,367,KMDUSDT,0.2867,0.2947,0.3052,0.3184,2022-07-13 07:19:00
210,1657701120000,0.29970000,0.315,0.29020000,0.3037,582323.0,174886.97810000,971,KMDUSDT,0.2991,0.316,0.3284,0.35,2022-07-13 08:32:00
211,1657706760000,0.35220000,0.3575,0.35130000,0.3572,109127.0,38697.86610000,188,KMDUSDT,0.352,0.36,0.3704,0.3822,2022-07-13 10:06:00
212,1657708200000,0.37570000,0.3808,0.37540000,0.3806,167469.0,63326.44890000,344,KMDUSDT,0.3758,0.382,0.3953,0.4152,2022-07-13 10:30:00
213,1657709460000,0.41070000,0.4178,0.40510000,0.4169,291838.0,119927.63820000,670,KMDUSDT,0.4101,0.4185,0.4304,0.4488,2022-07-13 10:51:00
214,1657718280000,0.38130000,0.3939,0.37800000,0.393,428884.0,166134.62030000,683,KMDUSDT,0.3812,0.4177,0.4279,0.4594,2022-07-13 13:18:00
215,1657726800000,0.49160000,0.5045,0.49150000,0.502,321942.0,160572.24990000,666,KMDUSDT,0.4922,0.5045,0.5248,0.5621,2022-07-13 15:40:00
216,1657730040000,0.47180000,0.4798,0.47170000,0.4798,83933.0,40103.60950000,204,KMDUSDT,0.4724,0.485,0.4976,0.5175,2022-07-13 16:34:00
217,1657741740000,0.41050000,0.4234,0.41030000,0.4232,160006.0,66852.91730000,336,KMDUSDT,0.4113,0.4266,0.4373,0.4586,2022-07-13 19:49:00
218,1658170260000,0.28730000,0.2915,0.28730000,0.2906,95762.0,27780.14160000,115,KMDUSDT,0.2873,0.3068,0.3194,0.3273,2022-07-18 18:51:00
219,1658171340000,0.31400000,0.338,0.31200000,0.3342,498290.0,162664.14630000,779,KMDUSDT,0.3147,0.3349,0.3477,0.358,2022-07-18 19:09:00
220,1658825400000,0.29270000,0.299,0.29260000,0.2981,232079.0,68764.15650000,253,KMDUSDT,0.2924,0.3,0.3085,0.3211,2022-07-26 08:50:00
221,1661510160000,0.28830000,0.2954,0.28460000,0.2926,255693.0,74002.96120000,464,KMDUSDT,0.2893,0.2927,0.3056,0.3311,2022-08-26 10:36:00
222,1661511240000,0.33960000,0.359,0.33960000,0.3546,585861.0,206285.59980000,1114,KMDUSDT,0.3394,0.3645,0.3742,0.4108,2022-08-26 10:54:00
223,1661513040000,0.34250000,0.359,0.34120000,0.3544,343053.0,119615.88650000,609,KMDUSDT,0.3424,0.356,0.3673,0.3859,2022-08-26 11:24:00
224,1661514000000,0.37260000,0.3793,0.37250000,0.3793,86120.0,32389.36880000,260,KMDUSDT,0.3727,0.3862,0.401,0.4118,2022-08-26 11:40:00
225,1661531160000,0.33600000,0.3426,0.33550000,0.3414,141387.0,48056.61990000,352,KMDUSDT,0.336,0.3436,0.3728,0.3673,2022-08-26 16:26:00
226,1655325600000,1.78200000,1.8,1.78200000,1.8,12633.7,22646.12330000,135,ANTUSDT,1.782,1.82,2.292,1.985,2022-06-15 20:40:00
227,1655332500000,1.98500000,2.033,1.98500000,2.013,82263.9,164904.25480000,820,ANTUSDT,1.985,2.017,2.242,2.302,2022-06-15 22:35:00
228,1661223240000,1.78700000,1.875,1.77500000,1.862,68348.3,124579.19150000,728,ANTUSDT,1.786,2.0,2.651,2.188,2022-08-23 02:54:00
229,1656498780000,9.58000000,10.33,9.58000000,10.28,10730.23,108171.73320000,590,NMRUSDT,9.58,10.73,15.65,12.09,2022-06-29 10:33:00
230,1656580740000,23.50000000,24.23,23.02000000,24.23,10591.11,250214.43810000,1010,NMRUSDT,23.64,24.38,25.29,28.21,2022-06-30 09:19:00
231,1656582600000,27.18000000,28.02,26.14000000,27.83,14243.95,384926.35050000,1675,NMRUSDT,27.22,28.06,30.35,31.9,2022-06-30 09:50:00
232,1658737680000,16.75000000,17.73,16.72000000,17.58,18372.1,316327.06660000,1441,NMRUSDT,16.74,17.98,18.76,20.0,2022-07-25 08:28:00
233,1659249720000,21.84000000,22.36,21.82000000,22.06,13363.11,296072.54060000,1415,NMRUSDT,21.84,22.35,23.56,25.29,2022-07-31 06:42:00
234,1655318280000,0.00626000,0.00641,0.00626000,0.00641,6370359.7,40343.71271200,231,RSRUSDT,0.00625,0.00642,0.00662,0.00684,2022-06-15 18:38:00
235,1659007140000,17.61000000,18.42,17.61000000,18.27,12312.57,222498.37230000,1258,WNXMUSDT,17.6,18.49,19.73,21.0,2022-07-28 11:19:00
236,1661072880000,23.17000000,24.38,23.00000000,24.07,11481.45,272651.64800000,1047,WNXMUSDT,23.17,25.3,26.43,30.63,2022-08-21 09:08:00
237,1661087100000,27.15000000,28.5,27.09000000,28.5,17292.41,483457.70210000,1745,WNXMUSDT,27.09,28.5,29.13,34.63,2022-08-21 13:05:00
238,1657400820000,0.43900000,0.447,0.43300000,0.447,32144.2,14228.24740000,86,DIAUSDT,0.439,0.456,0.478,0.499,2022-07-09 21:07:00
239,1661769720000,0.38700000,0.392,0.38700000,0.391,68731.2,26791.41860000,142,DIAUSDT,0.387,0.392,0.42,0.421,2022-08-29 10:42:00
240,1656604260000,0.03750000,0.0384,0.03750000,0.0383,467812.0,17847.89360000,52,FIOUSDT,0.0377,0.0388,0.0417,0.0465,2022-06-30 15:51:00
241,1657796580000,0.04580000,0.0463,0.04580000,0.0463,108406.0,4995.65390000,23,FIOUSDT,0.0458,0.047,0.0512,0.057,2022-07-14 11:03:00
242,1657797540000,0.05100000,0.0518,0.05060000,0.0518,417132.0,21287.19860000,133,FIOUSDT,0.051,0.056,0.0674,0.069,2022-07-14 11:19:00
243,1657813740000,0.04920000,0.0502,0.04910000,0.0502,361230.0,17914.46650000,94,FIOUSDT,0.0494,0.0502,0.0513,0.0533,2022-07-14 15:49:00
244,1658430780000,0.05120000,0.054,0.05120000,0.0538,4432210.0,235102.63890000,771,FIOUSDT,0.0512,0.0548,0.0578,0.0589,2022-07-21 19:13:00
245,1655218860000,2.13700000,2.231,2.13700000,2.193,44459.2,97483.72420000,493,UMAUSDT,2.132,2.289,2.523,2.645,2022-06-14 15:01:00
246,1655226540000,2.72400000,2.768,2.70700000,2.747,34040.6,93230.06850000,633,UMAUSDT,2.717,2.765,2.899,3.399,2022-06-14 17:09:00
247,1655231040000,3.19400000,3.27,3.19400000,3.238,41660.4,134722.89170000,850,UMAUSDT,3.193,3.285,3.448,3.494,2022-06-14 18:24:00
248,1655293320000,2.55500000,2.63,2.55200000,2.609,38454.7,99579.13390000,535,UMAUSDT,2.555,2.628,2.788,2.974,2022-06-15 11:42:00
249,1655375760000,2.81100000,2.904,2.80500000,2.889,41716.1,119424.15220000,939,UMAUSDT,2.808,2.919,3.025,3.103,2022-06-16 10:36:00
250,1656093060000,2.66500000,2.703,2.66500000,2.7,16053.5,43243.88310000,186,UMAUSDT,2.67,2.699,2.98,3.0,2022-06-24 17:51:00
251,1658587560000,2.75000000,2.782,2.73600000,2.781,25487.0,70323.89470000,197,UMAUSDT,2.752,2.789,2.919,3.016,2022-07-23 14:46:00
252,1660407540000,3.61500000,3.667,3.61200000,3.667,29492.1,107261.29980000,375,UMAUSDT,3.614,3.68,3.759,3.944,2022-08-13 16:19:00
253,1655111340000,0.04898000,0.05058,0.04876000,0.05033,289161.52,14373.64317200,103,TRXUPUSDT,0.04883,0.05015,0.05252,0.05341,2022-06-13 09:09:00
254,1655242080000,0.03290000,0.03349,0.03290000,0.03331,183856.54,6084.35578870,61,TRXUPUSDT,0.03291,0.03371,0.03688,0.03606,2022-06-14 21:28:00
255,1655281500000,0.02650000,0.0268,0.02650000,0.02671,85182.19,2269.54482100,44,TRXUPUSDT,0.02627,0.02736,0.02841,0.03145,2022-06-15 08:25:00
256,1655292060000,0.03062000,0.03126,0.03062000,0.0312,214034.63,6653.75605270,75,TRXUPUSDT,0.03062,0.03175,0.03263,0.039,2022-06-15 11:21:00
257,1655294760000,0.03491000,0.03522,0.03476000,0.03522,207552.44,7262.35906360,47,TRXUPUSDT,0.03479,0.03545,0.0368,0.03768,2022-06-15 12:06:00
258,1655318280000,0.03763000,0.039,0.03763000,0.039,351794.4,13445.55338890,134,TRXUPUSDT,0.03727,0.03911,0.04147,0.04387,2022-06-15 18:38:00
259,1655382120000,0.04199000,0.04221,0.04198000,0.04221,33607.87,1411.46207060,43,TRXUPUSDT,0.04175,0.04229,0.04418,0.04515,2022-06-16 12:22:00
260,1655540700000,0.03875000,0.0391,0.03865000,0.0391,108185.59,4198.88318200,72,TRXUPUSDT,0.03861,0.04001,0.04427,0.04274,2022-06-18 08:25:00
261,1655316060000,2.60200000,2.675,2.57300000,2.663,15580.01,41020.12365000,226,TRXDOWNUSDT,2.583,2.72,2.911,2.951,2022-06-15 18:01:00
262,1655318160000,0.10950000,0.11,0.10950000,0.11,18094.24,1986.71258400,6,XRPUPUSDT,0.1088,0.1108,0.1167,0.1201,2022-06-15 18:36:00
263,1656032640000,0.13420000,0.1353,0.13420000,0.1352,18302.43,2467.47941700,39,XRPUPUSDT,0.1337,0.1384,0.147,0.1531,2022-06-24 01:04:00
264,1660890720000,0.00080390,0.0008169,0.00080390,0.0008113,5630849.35,4567.14033332,83,XRPDOWNUSDT,0.0008,0.0008112,0.0008388,0.0008764,2022-08-19 06:32:00
265,1659008400000,0.85800000,0.871,0.85600000,0.868,117219.0,101024.41320000,340,BELUSDT,0.856,0.882,0.914,0.953,2022-07-28 11:40:00
266,1657324740000,5.83000000,5.98,5.81000000,5.95,12449.32,73814.23600000,233,WINGUSDT,5.83,6.15,6.32,6.6,2022-07-08 23:59:00
267,1657325280000,6.29000000,6.57,6.16000000,6.46,39176.98,251112.10010000,752,WINGUSDT,6.31,6.7,7.48,7.46,2022-07-09 00:08:00
268,1658573460000,5.96000000,6.09,5.94000000,6.06,20074.78,120599.79360000,316,WINGUSDT,5.95,6.28,6.57,6.66,2022-07-23 10:51:00
269,1658573940000,6.64000000,6.74,6.57000000,6.7,30064.28,200132.00940000,616,WINGUSDT,6.63,6.74,7.32,7.17,2022-07-23 10:59:00
270,1658987160000,7.12000000,7.57,7.07000000,7.38,22448.06,164346.60710000,600,WINGUSDT,7.12,8.2,8.39,9.34,2022-07-28 05:46:00
271,1658988420000,8.92000000,9.14,8.80000000,9.12,17686.08,158335.76540000,512,WINGUSDT,8.93,9.3,9.83,9.93,2022-07-28 06:07:00
272,1658998080000,8.87000000,9.12,8.87000000,9.11,44403.87,399573.16720000,402,WINGUSDT,8.86,9.2,10.91,10.8,2022-07-28 08:48:00
273,1659001980000,10.05000000,10.21,10.05000000,10.18,16904.38,171410.49860000,544,WINGUSDT,10.04,10.2,10.52,10.84,2022-07-28 09:53:00
274,1659002700000,10.60000000,11.0,10.58000000,10.76,43755.92,471931.25280000,1362,WINGUSDT,10.61,10.85,12.89,12.1,2022-07-28 10:05:00
275,1659004200000,12.73000000,13.18,12.71000000,12.99,18816.7,245123.58080000,1220,WINGUSDT,12.76,14.0,15.33,15.19,2022-07-28 10:30:00
276,1659005880000,13.77000000,14.16,13.66000000,14.06,25226.76,352699.78580000,1309,WINGUSDT,13.77,14.28,16.83,16.53,2022-07-28 10:58:00
277,1659010320000,15.59000000,16.4,15.22000000,16.25,42026.82,667139.58030000,1542,WINGUSDT,15.57,18.29,20.36,20.05,2022-07-28 12:12:00
278,1659011640000,20.44000000,20.8,20.11000000,20.64,34353.93,702375.26340000,2563,WINGUSDT,20.43,21.0,22.56,22.56,2022-07-28 12:34:00
279,1659012720000,21.81000000,22.41,21.63000000,22.17,22139.92,484726.54490000,1811,WINGUSDT,21.8,22.49,24.2,27.16,2022-07-28 12:52:00
280,1659018480000,21.28000000,22.07,21.25000000,21.9,18390.05,398917.38790000,865,WINGUSDT,21.29,23.25,24.8,25.02,2022-07-28 14:28:00
281,1659072780000,24.00000000,25.5,24.00000000,25.0,19272.57,475561.01300000,1446,WINGUSDT,24.0,26.5,28.43,32.4,2022-07-29 05:33:00
282,1659082500000,46.14000000,48.0,45.80000000,47.93,18132.67,853526.16960000,2952,WINGUSDT,46.2,48.85,51.64,53.69,2022-07-29 08:15:00
283,1659192780000,18.98000000,19.59,18.80000000,19.13,29061.01,553287.23550000,1642,WINGUSDT,18.93,19.52,19.98,20.71,2022-07-30 14:53:00
284,1659356160000,15.88000000,16.19,15.88000000,16.09,10332.69,165860.28860000,428,WINGUSDT,15.87,16.25,17.4,17.41,2022-08-01 12:16:00
285,1660980480000,11.88000000,12.2,11.88000000,12.17,10596.23,127452.35740000,509,WINGUSDT,11.87,12.9,13.88,14.15,2022-08-20 07:28:00
286,1657185660000,0.00399000,0.0041,0.00399000,0.00405,7684750.8,31249.96373900,196,NBSUSDT,0.00399,0.00407,0.00427,0.00556,2022-07-07 09:21:00
287,1657196100000,0.00585000,0.00593,0.00583000,0.00592,8919480.7,52518.08115900,186,NBSUSDT,0.00586,0.00595,0.00613,0.00632,2022-07-07 12:15:00
288,1657210560000,0.00515000,0.00521,0.00511000,0.0052,3141825.0,16171.15479300,120,NBSUSDT,0.00513,0.00525,0.00536,0.00573,2022-07-07 16:16:00
289,1657220220000,0.00561000,0.00567,0.00561000,0.00567,2614936.0,14745.38837600,74,NBSUSDT,0.00561,0.00573,0.00587,0.00622,2022-07-07 18:57:00
290,1657254840000,0.00569000,0.00578,0.00569000,0.00578,9437396.1,54313.85020300,138,NBSUSDT,0.0057,0.0058,0.006,0.00617,2022-07-08 04:34:00
291,1657262640000,0.00588000,0.00599,0.00587000,0.00597,4882710.6,28919.33126500,138,NBSUSDT,0.00588,0.00606,0.0065,0.00643,2022-07-08 06:44:00
292,1657263420000,0.00626000,0.00644,0.00624000,0.00641,8504805.8,54189.34019300,315,NBSUSDT,0.00626,0.00656,0.00684,0.00717,2022-07-08 06:57:00
293,1657543860000,0.00461000,0.00485,0.00461000,0.00484,14948158.6,71037.89473600,374,NBSUSDT,0.00461,0.00485,0.0053,0.00523,2022-07-11 12:51:00
294,1657544400000,0.00513000,0.00528,0.00511000,0.00522,19566571.5,102393.14259800,411,NBSUSDT,0.00513,0.00525,0.00543,0.00572,2022-07-11 13:00:00
295,1658581020000,0.00503000,0.00518,0.00503000,0.00513,9950964.9,50783.32274200,240,NBSUSDT,0.00503,0.00523,0.00559,0.00571,2022-07-23 12:57:00
296,1660234080000,0.00569000,0.00578,0.00569000,0.00576,3743924.1,21462.11580300,108,NBSUSDT,0.00567,0.00582,0.00602,0.00635,2022-08-11 16:08:00
297,1655243040000,0.09410000,0.096,0.09410000,0.0956,147898.0,14096.43710000,63,OXTUSDT,0.0942,0.0958,0.1032,0.1137,2022-06-14 21:44:00
298,1662551880000,0.12220000,0.1236,0.12170000,0.1234,153158.0,18809.54030000,179,OXTUSDT,0.1221,0.1246,0.129,0.138,2022-09-07 11:58:00
299,1655318280000,15.55000000,15.92,15.55000000,15.91,41423.66,653663.04160000,1838,AVAXUSDT,15.54,15.91,16.55,16.94,2022-06-15 18:38:00
300,1655015580000,0.15840000,0.1641,0.15820000,0.1622,4590737.0,742617.49270000,1969,FLMUSDT,0.1584,0.1637,0.2029,0.1889,2022-06-12 06:33:00
301,1655046480000,0.25020000,0.2526,0.24710000,0.2526,4114567.0,1029164.06130000,2050,FLMUSDT,0.2499,0.255,0.2697,0.2751,2022-06-12 15:08:00
302,1655050500000,0.25080000,0.2566,0.25080000,0.2556,1773026.0,450813.96520000,1124,FLMUSDT,0.2508,0.2588,0.2867,0.2863,2022-06-12 16:15:00
303,1655060100000,0.28650000,0.2914,0.28610000,0.2904,570418.0,165089.09720000,551,FLMUSDT,0.287,0.2936,0.31,0.3127,2022-06-12 18:55:00
304,1655061060000,0.30200000,0.3079,0.30100000,0.3075,1005208.0,306178.20830000,976,FLMUSDT,0.3023,0.309,0.3153,0.3432,2022-06-12 19:11:00
305,1655067240000,0.33540000,0.34,0.33420000,0.34,519054.0,175114.58530000,650,FLMUSDT,0.3353,0.341,0.349,0.3626,2022-06-12 20:54:00
306,1655070120000,0.38480000,0.39,0.38310000,0.389,874026.0,338402.45220000,1390,FLMUSDT,0.3848,0.389,0.4068,0.4297,2022-06-12 21:42:00
307,1655071860000,0.33170000,0.3415,0.32750000,0.3391,987366.0,330699.40310000,1675,FLMUSDT,0.3317,0.3439,0.3827,0.3713,2022-06-12 22:11:00
308,1658005680000,1.42300000,1.45,1.41400000,1.435,65171.1,93436.07960000,503,ORNUSDT,1.42,1.433,1.47,1.532,2022-07-16 21:08:00
309,1659790200000,0.14630000,0.1513,0.14600000,0.1513,589787.0,88140.47660000,392,UTKUSDT,0.1466,0.1543,0.1683,0.1723,2022-08-06 12:50:00
310,1655228100000,1.46400000,1.488,1.45000000,1.48,20862.9,30578.25090000,193,INJUSDT,1.464,1.49,1.602,1.618,2022-06-14 17:35:00
311,1655232540000,1.46600000,1.504,1.46600000,1.499,13561.1,20194.69100000,107,INJUSDT,1.469,1.516,1.614,1.714,2022-06-14 18:49:00
312,1660136400000,1.57300000,1.623,1.57100000,1.616,93297.0,149438.87150000,460,INJUSDT,1.571,1.687,1.77,1.803,2022-08-10 13:00:00
313,1660185780000,1.94000000,1.97,1.93400000,1.959,59897.4,117162.37810000,230,INJUSDT,1.938,1.972,2.07,2.176,2022-08-11 02:43:00
314,1659179820000,0.93800000,0.948,0.93800000,0.948,34468.5,32515.32510000,194,CTKUSDT,0.938,0.955,0.996,1.055,2022-07-30 11:17:00
315,1654956000000,0.00477000,0.00483,0.00476000,0.00483,3751495.0,17984.77429000,148,AKROUSDT,0.00476,0.00483,0.00496,0.00526,2022-06-11 14:00:00
316,1655026860000,0.00487000,0.00497,0.00486000,0.00495,10377873.0,51075.59676000,176,AKROUSDT,0.00487,0.00496,0.0051,0.00526,2022-06-12 09:41:00
317,1655027880000,0.00522000,0.00533,0.00515000,0.00531,10283228.0,54019.88409000,356,AKROUSDT,0.00523,0.00533,0.00549,0.00579,2022-06-12 09:58:00
318,1657962840000,0.00493000,0.00503,0.00493000,0.00502,14499004.0,72140.57013000,474,AKROUSDT,0.00493,0.00523,0.00561,0.00669,2022-07-16 09:14:00
319,1657970340000,0.00629000,0.00639,0.00629000,0.00636,4452848.0,28290.52445000,175,AKROUSDT,0.00629,0.0065,0.00678,0.00698,2022-07-16 11:19:00
320,1661893800000,0.00375000,0.00379,0.00374000,0.00379,3632938.0,13696.39069000,154,AKROUSDT,0.00375,0.0038,0.00396,0.00415,2022-08-30 21:10:00
321,1656586680000,0.18160000,0.184,0.18160000,0.184,66936.0,12286.35370000,31,HARDUSDT,0.1813,0.1879,0.2089,0.2016,2022-06-30 10:58:00
322,1655729160000,0.03670000,0.0371,0.03660000,0.0371,127053.0,4677.39540000,20,DNTUSDT,0.0366,0.0372,0.038,0.0399,2022-06-20 12:46:00
323,1655992980000,0.04070000,0.0413,0.04060000,0.0413,408936.0,16777.20830000,65,DNTUSDT,0.0407,0.0423,0.0471,0.0526,2022-06-23 14:03:00
324,1656203760000,0.04560000,0.0461,0.04560000,0.0461,382285.0,17584.90130000,54,DNTUSDT,0.0455,0.0467,0.0489,0.051,2022-06-26 00:36:00
325,1656333120000,0.54000000,0.553,0.54000000,0.551,60670.9,33307.88820000,158,STRAXUSDT,0.538,0.565,0.577,0.6,2022-06-27 12:32:00
326,1656334260000,0.61400000,0.63,0.60700000,0.621,190413.1,117735.40500000,476,STRAXUSDT,0.613,0.629,0.653,0.671,2022-06-27 12:51:00
327,1656334740000,0.66900000,0.708,0.66700000,0.692,345100.2,235313.56460000,1264,STRAXUSDT,0.669,0.693,0.723,0.922,2022-06-27 12:59:00
328,1656342540000,0.78800000,0.798,0.78600000,0.797,37880.3,30025.87770000,139,STRAXUSDT,0.788,0.804,0.84,0.874,2022-06-27 15:09:00
329,1656355860000,0.80300000,0.822,0.80100000,0.819,143467.9,116419.86420000,472,STRAXUSDT,0.804,0.827,0.882,0.904,2022-06-27 18:51:00
330,1656378960000,0.92600000,0.95,0.91800000,0.948,121954.7,114343.54400000,451,STRAXUSDT,0.925,0.96,0.981,1.019,2022-06-28 01:16:00
